Sample in Buffer,Sample in Window,TRIGGER,data/wr_en_fifo4,data/data_fifo4_in[3:0],data/rd_en_fifo4,data/data_fifo4_out[3:0],data/state34[3:0],data/next_state34[3:0],data/fifo34_start,data/cnt34[13:0],data/trigger,data/rd_en_ttt,data/ttt_out[63:0],data/pre_start,data/data_cnt[12:0],data/cnt_ch[3:0],data/adc_A_rd_fifo3,data/adc_A_data_cnt_fifo3[12:0],data/data_cnt_tem[12:0],data/sd_wr_start,data/event_cnt[63:0],data/full2F,data/led[3:0],data/ttt[63:0],data/ttt_cnt[4:0],data/rd_en_fifo5,data/data_length_fifo5[15:0],data/data_fifo5_out[3:0],data/rd_rst_busy,data/wr_rst_busy,data/full5,data/empty5
4820,4820,0,1,6,0,d,4,4,1,00eb,0,0,000002a738519fc8,0,01bb,1,1,00cf,01ba,0,0000000000003b2d,0,0,000002a8f5bb1d48,1f,0,7009,3,0,0,0,0
4821,4821,0,1,d,0,d,4,4,1,00ec,0,0,000002a738519fc8,0,01bb,1,1,00ce,01ba,0,0000000000003b2d,0,0,000002a8f5bb1d50,1f,0,7010,3,0,0,0,0
4822,4822,0,1,4,0,d,4,4,1,00ed,0,0,000002a738519fc8,0,01bb,1,1,00cd,01ba,0,0000000000003b2d,0,0,000002a8f5bb1d58,1f,0,7011,3,0,0,0,0
4823,4823,0,1,6,0,d,4,4,1,00ee,0,0,000002a738519fc8,0,01bb,1,1,00cc,01ba,0,0000000000003b2d,0,0,000002a8f5bb1d60,1f,0,7012,3,0,0,0,0
4824,4824,0,1,e,0,d,4,4,1,00ef,0,0,000002a738519fc8,0,01bb,1,1,00cb,01ba,0,0000000000003b2d,0,0,000002a8f5bb1d68,1f,0,7013,3,0,0,0,0
4825,4825,0,1,b,0,d,4,4,1,00f0,0,0,000002a738519fc8,0,01bb,1,1,00ca,01ba,0,0000000000003b2d,0,0,000002a8f5bb1d70,1f,0,7014,3,0,0,0,0
4826,4826,0,1,6,0,d,4,4,1,00f1,0,0,000002a738519fc8,0,01bb,1,1,00c9,01ba,0,0000000000003b2d,0,0,000002a8f5bb1d78,1f,0,7015,3,0,0,0,0
4827,4827,0,1,e,0,d,4,4,1,00f2,0,0,000002a738519fc8,0,01bb,1,1,00c8,01ba,0,0000000000003b2d,0,0,000002a8f5bb1d80,1f,0,7016,3,0,0,0,0
4828,4828,0,1,2,0,d,4,4,1,00f3,0,0,000002a738519fc8,0,01bb,1,1,00c7,01ba,0,0000000000003b2d,0,0,000002a8f5bb1d88,1f,0,7017,3,0,0,0,0
4829,4829,0,1,6,0,d,4,4,1,00f4,0,0,000002a738519fc8,0,01bb,1,1,00c6,01ba,0,0000000000003b2d,0,0,000002a8f5bb1d90,1f,0,7018,3,0,0,0,0
4830,4830,0,1,f,0,d,4,4,1,00f5,0,0,000002a738519fc8,0,01bb,1,1,00c5,01ba,0,0000000000003b2d,0,0,000002a8f5bb1d98,1f,0,7019,3,0,0,0,0
4831,4831,0,1,c,0,d,4,4,1,00f6,0,0,000002a738519fc8,0,01bb,1,1,00c4,01ba,0,0000000000003b2d,0,0,000002a8f5bb1da0,1f,0,7020,3,0,0,0,0
4832,4832,0,1,6,0,d,4,4,1,00f7,0,0,000002a738519fc8,0,01bb,1,1,00c3,01ba,0,0000000000003b2d,0,0,000002a8f5bb1da8,1f,0,7021,3,0,0,0,0
4833,4833,0,1,f,0,d,4,4,1,00f8,0,0,000002a738519fc8,0,01bb,1,1,00c2,01ba,0,0000000000003b2d,0,0,000002a8f5bb1db0,1f,0,7022,3,0,0,0,0
4834,4834,0,1,2,0,d,4,4,1,00f9,0,0,000002a738519fc8,0,01bb,1,1,00c1,01ba,0,0000000000003b2d,0,0,000002a8f5bb1db8,1f,0,7023,3,0,0,0,0
4835,4835,0,1,7,0,d,4,4,1,00fa,0,0,000002a738519fc8,0,01bb,1,1,00c0,01ba,0,0000000000003b2d,0,0,000002a8f5bb1dc0,1f,0,7024,3,0,0,0,0
4836,4836,0,1,0,0,d,4,4,1,00fb,0,0,000002a738519fc8,0,01bb,1,1,00bf,01ba,0,0000000000003b2d,0,0,000002a8f5bb1dc8,1f,0,7025,3,0,0,0,0
4837,4837,0,1,a,0,d,4,4,1,00fc,0,0,000002a738519fc8,0,01bb,1,1,00be,01ba,0,0000000000003b2d,0,0,000002a8f5bb1dd0,1f,0,7026,3,0,0,0,0
4838,4838,0,1,7,0,d,4,4,1,00fd,0,0,000002a738519fc8,0,01bb,1,1,00bd,01ba,0,0000000000003b2d,0,0,000002a8f5bb1dd8,1f,0,7027,3,0,0,0,0
4839,4839,0,1,0,0,d,4,4,1,00fe,0,0,000002a738519fc8,0,01bb,1,1,00bc,01ba,0,0000000000003b2d,0,0,000002a8f5bb1de0,1f,0,7028,3,0,0,0,0
4840,4840,0,1,f,0,d,4,4,1,00ff,0,0,000002a738519fc8,0,01bb,1,1,00bb,01ba,0,0000000000003b2d,0,0,000002a8f5bb1de8,1f,0,7029,3,0,0,0,0
4841,4841,0,1,7,0,d,4,4,1,0100,0,0,000002a738519fc8,0,01bb,1,1,00ba,01ba,0,0000000000003b2d,0,0,000002a8f5bb1df0,1f,0,7030,3,0,0,0,0
4842,4842,0,1,0,0,d,4,4,1,0101,0,0,000002a738519fc8,0,01bb,1,1,00b9,01ba,0,0000000000003b2d,0,0,000002a8f5bb1df8,1f,0,7031,3,0,0,0,0
4843,4843,0,1,6,0,d,4,4,1,0102,0,0,000002a738519fc8,0,01bb,1,1,00b8,01ba,0,0000000000003b2d,0,0,000002a8f5bb1e00,1f,0,7032,3,0,0,0,0
4844,4844,0,1,7,0,d,4,4,1,0103,0,0,000002a738519fc8,0,01bb,1,1,00b7,01ba,0,0000000000003b2d,0,0,000002a8f5bb1e08,1f,0,7033,3,0,0,0,0
4845,4845,0,1,1,0,d,4,4,1,0104,0,0,000002a738519fc8,0,01bb,1,1,00b6,01ba,0,0000000000003b2d,0,0,000002a8f5bb1e10,1f,0,7034,3,0,0,0,0
4846,4846,0,1,b,0,d,4,4,1,0105,0,0,000002a738519fc8,0,01bb,1,1,00b5,01ba,0,0000000000003b2d,0,0,000002a8f5bb1e18,1f,0,7035,3,0,0,0,0
4847,4847,0,1,7,0,d,4,4,1,0106,0,0,000002a738519fc8,0,01bb,1,1,00b4,01ba,0,0000000000003b2d,0,0,000002a8f5bb1e20,1f,0,7036,3,0,0,0,0
4848,4848,0,1,1,0,d,4,4,1,0107,0,0,000002a738519fc8,0,01bb,1,1,00b3,01ba,0,0000000000003b2d,0,0,000002a8f5bb1e28,1f,0,7037,3,0,0,0,0
4849,4849,0,1,f,0,d,4,4,1,0108,0,0,000002a738519fc8,0,01bb,1,1,00b2,01ba,0,0000000000003b2d,0,0,000002a8f5bb1e30,1f,0,7038,3,0,0,0,0
4850,4850,0,1,7,0,d,4,4,1,0109,0,0,000002a738519fc8,0,01bb,1,1,00b1,01ba,0,0000000000003b2d,0,0,000002a8f5bb1e38,1f,0,7039,3,0,0,0,0
4851,4851,0,1,1,0,d,4,4,1,010a,0,0,000002a738519fc8,0,01bb,1,1,00b0,01ba,0,0000000000003b2d,0,0,000002a8f5bb1e40,1f,0,7040,3,0,0,0,0
4852,4852,0,1,6,0,d,4,4,1,010b,0,0,000002a738519fc8,0,01bb,1,1,00af,01ba,0,0000000000003b2d,0,0,000002a8f5bb1e48,1f,0,7041,3,0,0,0,0
4853,4853,0,1,7,0,d,4,4,1,010c,0,0,000002a738519fc8,0,01bb,1,1,00ae,01ba,0,0000000000003b2d,0,0,000002a8f5bb1e50,1f,0,7042,3,0,0,0,0
4854,4854,0,1,2,0,d,4,4,1,010d,0,0,000002a738519fc8,0,01bb,1,1,00ad,01ba,0,0000000000003b2d,0,0,000002a8f5bb1e58,1f,0,7043,3,0,0,0,0
4855,4855,0,1,b,0,d,4,4,1,010e,0,0,000002a738519fc8,0,01bb,1,1,00ac,01ba,0,0000000000003b2d,0,0,000002a8f5bb1e60,1f,0,7044,3,0,0,0,0
4856,4856,0,1,7,0,d,4,4,1,010f,0,0,000002a738519fc8,0,01bb,1,1,00ab,01ba,0,0000000000003b2d,0,0,000002a8f5bb1e68,1f,0,7045,3,0,0,0,0
4857,4857,0,1,2,0,d,4,4,1,0110,0,0,000002a738519fc8,0,01bb,1,1,00aa,01ba,0,0000000000003b2d,0,0,000002a8f5bb1e70,1f,0,7046,3,0,0,0,0
4858,4858,0,1,f,0,d,4,4,1,0111,0,0,000002a738519fc8,0,01bb,1,1,00a9,01ba,0,0000000000003b2d,0,0,000002a8f5bb1e78,1f,0,7047,3,0,0,0,0
4859,4859,0,1,7,0,d,4,4,1,0112,0,0,000002a738519fc8,0,01bb,1,1,00a8,01ba,0,0000000000003b2d,0,0,000002a8f5bb1e80,1f,0,7048,3,0,0,0,0
4860,4860,0,1,2,0,d,4,4,1,0113,0,0,000002a738519fc8,0,01bb,1,1,00a7,01ba,0,0000000000003b2d,0,0,000002a8f5bb1e88,1f,0,7049,3,0,0,0,0
4861,4861,0,1,6,0,d,4,4,1,0114,0,0,000002a738519fc8,0,01bb,1,1,00a6,01ba,0,0000000000003b2d,0,0,000002a8f5bb1e90,1f,0,7050,3,0,0,0,0
4862,4862,0,1,7,0,d,4,4,1,0115,0,0,000002a738519fc8,0,01bb,1,1,00a5,01ba,0,0000000000003b2d,0,0,000002a8f5bb1e98,1f,0,7051,3,0,0,0,0
4863,4863,0,1,3,0,d,4,4,1,0116,0,0,000002a738519fc8,0,01bb,1,1,00a4,01ba,0,0000000000003b2d,0,0,000002a8f5bb1ea0,1f,0,7052,3,0,0,0,0
4864,4864,0,1,9,0,d,4,4,1,0117,0,0,000002a738519fc8,0,01bb,1,1,00a3,01ba,0,0000000000003b2d,0,0,000002a8f5bb1ea8,1f,0,7053,3,0,0,0,0
4865,4865,0,1,7,0,d,4,4,1,0118,0,0,000002a738519fc8,0,01bb,1,1,00a2,01ba,0,0000000000003b2d,0,0,000002a8f5bb1eb0,1f,0,7054,3,0,0,0,0
4866,4866,0,1,3,0,d,4,4,1,0119,0,0,000002a738519fc8,0,01bb,1,1,00a1,01ba,0,0000000000003b2d,0,0,000002a8f5bb1eb8,1f,0,7055,3,0,0,0,0
4867,4867,0,1,f,0,d,4,4,1,011a,0,0,000002a738519fc8,0,01bb,1,1,00a0,01ba,0,0000000000003b2d,0,0,000002a8f5bb1ec0,1f,0,7056,3,0,0,0,0
4868,4868,0,1,7,0,d,4,4,1,011b,0,0,000002a738519fc8,0,01bb,1,1,009f,01ba,0,0000000000003b2d,0,0,000002a8f5bb1ec8,1f,0,7057,3,0,0,0,0
4869,4869,0,1,3,0,d,4,4,1,011c,0,0,000002a738519fc8,0,01bb,1,1,009e,01ba,0,0000000000003b2d,0,0,000002a8f5bb1ed0,1f,0,7058,3,0,0,0,0
4870,4870,0,1,2,0,d,4,4,1,011d,0,0,000002a738519fc8,0,01bb,1,1,009d,01ba,0,0000000000003b2d,0,0,000002a8f5bb1ed8,1f,0,7059,3,0,0,0,0
4871,4871,0,1,7,0,d,4,4,1,011e,0,0,000002a738519fc8,0,01bb,1,1,009c,01ba,0,0000000000003b2d,0,0,000002a8f5bb1ee0,1f,0,7060,3,0,0,0,0
4872,4872,0,1,4,0,d,4,4,1,011f,0,0,000002a738519fc8,0,01bb,1,1,009b,01ba,0,0000000000003b2d,0,0,000002a8f5bb1ee8,1f,0,7061,3,0,0,0,0
4873,4873,0,1,8,0,d,4,4,1,0120,0,0,000002a738519fc8,0,01bb,1,1,009a,01ba,0,0000000000003b2d,0,0,000002a8f5bb1ef0,1f,0,7062,3,0,0,0,0
4874,4874,0,1,7,0,d,4,4,1,0121,0,0,000002a738519fc8,0,01bb,1,1,0099,01ba,0,0000000000003b2d,0,0,000002a8f5bb1ef8,1f,0,7063,3,0,0,0,0
4875,4875,0,1,4,0,d,4,4,1,0122,0,0,000002a738519fc8,0,01bb,1,1,0098,01ba,0,0000000000003b2d,0,0,000002a8f5bb1f00,1f,0,7064,3,0,0,0,0
4876,4876,0,1,c,0,d,4,4,1,0123,0,0,000002a738519fc8,0,01bb,1,1,0097,01ba,0,0000000000003b2d,0,0,000002a8f5bb1f08,1f,0,7065,3,0,0,0,0
4877,4877,0,1,7,0,d,4,4,1,0124,0,0,000002a738519fc8,0,01bb,1,1,0096,01ba,0,0000000000003b2d,0,0,000002a8f5bb1f10,1f,0,7066,3,0,0,0,0
4878,4878,0,1,4,0,d,4,4,1,0125,0,0,000002a738519fc8,0,01bb,1,1,0095,01ba,0,0000000000003b2d,0,0,000002a8f5bb1f18,1f,0,7067,3,0,0,0,0
4879,4879,0,1,f,0,d,4,4,1,0126,0,0,000002a738519fc8,0,01bb,1,1,0094,01ba,0,0000000000003b2d,0,0,000002a8f5bb1f20,1f,0,7068,3,0,0,0,0
4880,4880,0,1,7,0,d,4,4,1,0127,0,0,000002a738519fc8,0,01bb,1,1,0093,01ba,0,0000000000003b2d,0,0,000002a8f5bb1f28,1f,0,7069,3,0,0,0,0
4881,4881,0,1,4,0,d,4,4,1,0128,0,0,000002a738519fc8,0,01bb,1,1,0092,01ba,0,0000000000003b2d,0,0,000002a8f5bb1f30,1f,0,7070,3,0,0,0,0
4882,4882,0,1,4,0,d,4,4,1,0129,0,0,000002a738519fc8,0,01bb,1,1,0091,01ba,0,0000000000003b2d,0,0,000002a8f5bb1f38,1f,0,7071,3,0,0,0,0
4883,4883,0,1,7,0,d,4,4,1,012a,0,0,000002a738519fc8,0,01bb,1,1,0090,01ba,0,0000000000003b2d,0,0,000002a8f5bb1f40,1f,0,7072,3,0,0,0,0
4884,4884,0,1,5,0,d,4,4,1,012b,0,0,000002a738519fc8,0,01bb,1,1,008f,01ba,0,0000000000003b2d,0,0,000002a8f5bb1f48,1f,0,7073,3,0,0,0,0
4885,4885,0,1,7,0,d,4,4,1,012c,0,0,000002a738519fc8,0,01bb,1,1,008e,01ba,0,0000000000003b2d,0,0,000002a8f5bb1f50,1f,0,7074,3,0,0,0,0
4886,4886,0,1,7,0,d,4,4,1,012d,0,0,000002a738519fc8,0,01bb,1,1,008d,01ba,0,0000000000003b2d,0,0,000002a8f5bb1f58,1f,0,7075,3,0,0,0,0
4887,4887,0,1,5,0,d,4,4,1,012e,0,0,000002a738519fc8,0,01bb,1,1,008c,01ba,0,0000000000003b2d,0,0,000002a8f5bb1f60,1f,0,7076,3,0,0,0,0
4888,4888,0,1,c,0,d,4,4,1,012f,0,0,000002a738519fc8,0,01bb,1,1,008b,01ba,0,0000000000003b2d,0,0,000002a8f5bb1f68,1f,0,7077,3,0,0,0,0
4889,4889,0,1,7,0,d,4,4,1,0130,0,0,000002a738519fc8,0,01bb,1,1,008a,01ba,0,0000000000003b2d,0,0,000002a8f5bb1f70,1f,0,7078,3,0,0,0,0
4890,4890,0,1,5,0,d,4,4,1,0131,0,0,000002a738519fc8,0,01bb,1,1,0089,01ba,0,0000000000003b2d,0,0,000002a8f5bb1f78,1f,0,7079,3,0,0,0,0
4891,4891,0,1,f,0,d,4,4,1,0132,0,0,000002a738519fc8,0,01bb,1,1,0088,01ba,0,0000000000003b2d,0,0,000002a8f5bb1f80,1f,0,7080,3,0,0,0,0
4892,4892,0,1,7,0,d,4,4,1,0133,0,0,000002a738519fc8,0,01bb,1,1,0087,01ba,0,0000000000003b2d,0,0,000002a8f5bb1f88,1f,0,7081,3,0,0,0,0
4893,4893,0,1,5,0,d,4,4,1,0134,0,0,000002a738519fc8,0,01bb,1,1,0086,01ba,0,0000000000003b2d,0,0,000002a8f5bb1f90,1f,0,7082,3,0,0,0,0
4894,4894,0,1,1,0,d,4,4,1,0135,0,0,000002a738519fc8,0,01bb,1,1,0085,01ba,0,0000000000003b2d,0,0,000002a8f5bb1f98,1f,0,7083,3,0,0,0,0
4895,4895,0,1,7,0,d,4,4,1,0136,0,0,000002a738519fc8,0,01bb,1,1,0084,01ba,0,0000000000003b2d,0,0,000002a8f5bb1fa0,1f,0,7084,3,0,0,0,0
4896,4896,0,1,6,0,d,4,4,1,0137,0,0,000002a738519fc8,0,01bb,1,1,0083,01ba,0,0000000000003b2d,0,0,000002a8f5bb1fa8,1f,0,7085,3,0,0,0,0
4897,4897,0,1,6,0,d,4,4,1,0138,0,0,000002a738519fc8,0,01bb,1,1,0082,01ba,0,0000000000003b2d,0,0,000002a8f5bb1fb0,1f,0,7086,3,0,0,0,0
4898,4898,0,1,7,0,d,4,4,1,0139,0,0,000002a738519fc8,0,01bb,1,1,0081,01ba,0,0000000000003b2d,0,0,000002a8f5bb1fb8,1f,0,7087,3,0,0,0,0
4899,4899,0,1,6,0,d,4,4,1,013a,0,0,000002a738519fc8,0,01bb,1,1,0080,01ba,0,0000000000003b2d,0,0,000002a8f5bb1fc0,1f,0,7088,3,0,0,0,0
4900,4900,0,1,8,0,d,4,4,1,013b,0,0,000002a738519fc8,0,01bb,1,1,007f,01ba,0,0000000000003b2d,0,0,000002a8f5bb1fc8,1f,0,7089,3,0,0,0,0
4901,4901,0,1,7,0,d,4,4,1,013c,0,0,000002a738519fc8,0,01bb,1,1,007e,01ba,0,0000000000003b2d,0,0,000002a8f5bb1fd0,1f,0,7090,3,0,0,0,0
4902,4902,0,1,6,0,d,4,4,1,013d,0,0,000002a738519fc8,0,01bb,1,1,007d,01ba,0,0000000000003b2d,0,0,000002a8f5bb1fd8,1f,0,7091,3,0,0,0,0
4903,4903,0,1,b,0,d,4,4,1,013e,0,0,000002a738519fc8,0,01bb,1,1,007c,01ba,0,0000000000003b2d,0,0,000002a8f5bb1fe0,1f,0,7092,3,0,0,0,0
4904,4904,0,1,7,0,d,4,4,1,013f,0,0,000002a738519fc8,0,01bb,1,1,007b,01ba,0,0000000000003b2d,0,0,000002a8f5bb1fe8,1f,0,7093,3,0,0,0,0
4905,4905,0,1,6,0,d,4,4,1,0140,0,0,000002a738519fc8,0,01bb,1,1,007a,01ba,0,0000000000003b2d,0,0,000002a8f5bb1ff0,1f,0,7094,3,0,0,0,0
4906,4906,0,1,e,0,d,4,4,1,0141,0,0,000002a738519fc8,0,01bb,1,1,0079,01ba,0,0000000000003b2d,0,0,000002a8f5bb1ff8,1f,0,7095,3,0,0,0,0
4907,4907,0,1,7,0,d,4,4,1,0142,0,0,000002a738519fc8,0,01bb,1,1,0078,01ba,0,0000000000003b2d,0,0,000002a8f5bb2000,1f,0,7096,3,0,0,0,0
4908,4908,0,1,6,0,d,4,4,1,0143,0,0,000002a738519fc8,0,01bb,1,1,0077,01ba,0,0000000000003b2d,0,0,000002a8f5bb2008,1f,0,7097,3,0,0,0,0
4909,4909,0,1,0,0,d,4,4,1,0144,0,0,000002a738519fc8,0,01bb,1,1,0076,01ba,0,0000000000003b2d,0,0,000002a8f5bb2010,1f,0,7098,3,0,0,0,0
4910,4910,0,1,7,0,d,4,4,1,0145,0,0,000002a738519fc8,0,01bb,1,1,0075,01ba,0,0000000000003b2d,0,0,000002a8f5bb2018,1f,0,7099,3,0,0,0,0
4911,4911,0,1,7,0,d,4,4,1,0146,0,0,000002a738519fc8,0,01bb,1,1,0074,01ba,0,0000000000003b2d,0,0,000002a8f5bb2020,1f,0,7100,3,0,0,0,0
4912,4912,0,1,5,0,d,4,4,1,0147,0,0,000002a738519fc8,0,01bb,1,1,0073,01ba,0,0000000000003b2d,0,0,000002a8f5bb2028,1f,0,7101,3,0,0,0,0
4913,4913,0,1,7,0,d,4,4,1,0148,0,0,000002a738519fc8,0,01bb,1,1,0072,01ba,0,0000000000003b2d,0,0,000002a8f5bb2030,1f,0,7102,3,0,0,0,0
4914,4914,0,1,7,0,d,4,4,1,0149,0,0,000002a738519fc8,0,01bb,1,1,0071,01ba,0,0000000000003b2d,0,0,000002a8f5bb2038,1f,0,7103,3,0,0,0,0
4915,4915,0,1,7,0,d,4,4,1,014a,0,0,000002a738519fc8,0,01bb,1,1,0070,01ba,0,0000000000003b2d,0,0,000002a8f5bb2040,1f,0,7104,3,0,0,0,0
4916,4916,0,1,7,0,d,4,4,1,014b,0,0,000002a738519fc8,0,01bb,1,1,006f,01ba,0,0000000000003b2d,0,0,000002a8f5bb2048,1f,0,7105,3,0,0,0,0
4917,4917,0,1,7,0,d,4,4,1,014c,0,0,000002a738519fc8,0,01bb,1,1,006e,01ba,0,0000000000003b2d,0,0,000002a8f5bb2050,1f,0,7106,3,0,0,0,0
4918,4918,0,1,a,0,d,4,4,1,014d,0,0,000002a738519fc8,0,01bb,1,1,006d,01ba,0,0000000000003b2d,0,0,000002a8f5bb2058,1f,0,7107,3,0,0,0,0
4919,4919,0,1,7,0,d,4,4,1,014e,0,0,000002a738519fc8,0,01bb,1,1,006c,01ba,0,0000000000003b2d,0,0,000002a8f5bb2060,1f,0,7108,3,0,0,0,0
4920,4920,0,1,7,0,d,4,4,1,014f,0,0,000002a738519fc8,0,01bb,1,1,006b,01ba,0,0000000000003b2d,0,0,000002a8f5bb2068,1f,0,7109,3,0,0,0,0
4921,4921,0,1,b,0,d,4,4,1,0150,0,0,000002a738519fc8,0,01bb,1,1,006a,01ba,0,0000000000003b2d,0,0,000002a8f5bb2070,1f,0,7110,3,0,0,0,0
4922,4922,0,1,7,0,d,4,4,1,0151,0,0,000002a738519fc8,0,01bb,1,1,0069,01ba,0,0000000000003b2d,0,0,000002a8f5bb2078,1f,0,7111,3,0,0,0,0
4923,4923,0,1,7,0,d,4,4,1,0152,0,0,000002a738519fc8,0,01bb,1,1,0068,01ba,0,0000000000003b2d,0,0,000002a8f5bb2080,1f,0,7112,3,0,0,0,0
4924,4924,0,1,e,0,d,4,4,1,0153,0,0,000002a738519fc8,0,01bb,1,1,0067,01ba,0,0000000000003b2d,0,0,000002a8f5bb2088,1f,0,7113,3,0,0,0,0
4925,4925,0,1,7,0,d,4,4,1,0154,0,0,000002a738519fc8,0,01bb,1,1,0066,01ba,0,0000000000003b2d,0,0,000002a8f5bb2090,1f,0,7114,3,0,0,0,0
4926,4926,0,1,7,0,d,4,4,1,0155,0,0,000002a738519fc8,0,01bb,1,1,0065,01ba,0,0000000000003b2d,0,0,000002a8f5bb2098,1f,0,7115,3,0,0,0,0
4927,4927,0,1,0,0,d,4,4,1,0156,0,0,000002a738519fc8,0,01bb,1,1,0064,01ba,0,0000000000003b2d,0,0,000002a8f5bb20a0,1f,0,7116,3,0,0,0,0
4928,4928,0,1,7,0,d,4,4,1,0157,0,0,000002a738519fc8,0,01bb,1,1,0063,01ba,0,0000000000003b2d,0,0,000002a8f5bb20a8,1f,0,7117,3,0,0,0,0
4929,4929,0,1,8,0,d,4,4,1,0158,0,0,000002a738519fc8,0,01bb,1,1,0062,01ba,0,0000000000003b2d,0,0,000002a8f5bb20b0,1f,0,7118,3,0,0,0,0
4930,4930,0,1,3,0,d,4,4,1,0159,0,0,000002a738519fc8,0,01bb,1,1,0061,01ba,0,0000000000003b2d,0,0,000002a8f5bb20b8,1f,0,7119,3,0,0,0,0
4931,4931,0,1,7,0,d,4,4,1,015a,0,0,000002a738519fc8,0,01bb,1,1,0060,01ba,0,0000000000003b2d,0,0,000002a8f5bb20c0,1f,0,7120,3,0,0,0,0
4932,4932,0,1,8,0,d,4,4,1,015b,0,0,000002a738519fc8,0,01bb,1,1,005f,01ba,0,0000000000003b2d,0,0,000002a8f5bb20c8,1f,0,7121,3,0,0,0,0
4933,4933,0,1,6,0,d,4,4,1,015c,0,0,000002a738519fc8,0,01bb,1,1,005e,01ba,0,0000000000003b2d,0,0,000002a8f5bb20d0,1f,0,7122,3,0,0,0,0
4934,4934,0,1,7,0,d,4,4,1,015d,0,0,000002a738519fc8,0,01bb,1,1,005d,01ba,0,0000000000003b2d,0,0,000002a8f5bb20d8,1f,0,7123,3,0,0,0,0
4935,4935,0,1,8,0,d,4,4,1,015e,0,0,000002a738519fc8,0,01bb,1,1,005c,01ba,0,0000000000003b2d,0,0,000002a8f5bb20e0,1f,0,7124,3,0,0,0,0
4936,4936,0,1,8,0,d,4,4,1,015f,0,0,000002a738519fc8,0,01bb,1,1,005b,01ba,0,0000000000003b2d,0,0,000002a8f5bb20e8,1f,0,7125,3,0,0,0,0
4937,4937,0,1,7,0,d,4,4,1,0160,0,0,000002a738519fc8,0,01bb,1,1,005a,01ba,0,0000000000003b2d,0,0,000002a8f5bb20f0,1f,0,7126,3,0,0,0,0
4938,4938,0,1,8,0,d,4,4,1,0161,0,0,000002a738519fc8,0,01bb,1,1,0059,01ba,0,0000000000003b2d,0,0,000002a8f5bb20f8,1f,0,7127,3,0,0,0,0
4939,4939,0,1,b,0,d,4,4,1,0162,0,0,000002a738519fc8,0,01bb,1,1,0058,01ba,0,0000000000003b2d,0,0,000002a8f5bb2100,1f,0,7128,3,0,0,0,0
4940,4940,0,1,7,0,d,4,4,1,0163,0,0,000002a738519fc8,0,01bb,1,1,0057,01ba,0,0000000000003b2d,0,0,000002a8f5bb2108,1f,0,7129,3,0,0,0,0
4941,4941,0,1,8,0,d,4,4,1,0164,0,0,000002a738519fc8,0,01bb,1,1,0056,01ba,0,0000000000003b2d,0,0,000002a8f5bb2110,1f,0,7130,3,0,0,0,0
4942,4942,0,1,c,0,d,4,4,1,0165,0,0,000002a738519fc8,0,01bb,1,1,0055,01ba,0,0000000000003b2d,0,0,000002a8f5bb2118,1f,0,7131,3,0,0,0,0
4943,4943,0,1,7,0,d,4,4,1,0166,0,0,000002a738519fc8,0,01bb,1,1,0054,01ba,0,0000000000003b2d,0,0,000002a8f5bb2120,1f,0,7132,3,0,0,0,0
4944,4944,0,1,8,0,d,4,4,1,0167,0,0,000002a738519fc8,0,01bb,1,1,0053,01ba,0,0000000000003b2d,0,0,000002a8f5bb2128,1f,0,7133,3,0,0,0,0
4945,4945,0,1,0,0,d,4,4,1,0168,0,0,000002a738519fc8,0,01bb,1,1,0052,01ba,0,0000000000003b2d,0,0,000002a8f5bb2130,1f,0,7134,3,0,0,0,0
4946,4946,0,1,7,0,d,4,4,1,0169,0,0,000002a738519fc8,0,01bb,1,1,0051,01ba,0,0000000000003b2d,0,0,000002a8f5bb2138,1f,0,7135,3,0,0,0,0
4947,4947,0,1,9,0,d,4,4,1,016a,0,0,000002a738519fc8,0,01bb,1,1,0050,01ba,0,0000000000003b2d,0,0,000002a8f5bb2140,1f,0,7136,3,0,0,0,0
4948,4948,0,1,1,0,d,4,4,1,016b,0,0,000002a738519fc8,0,01bb,1,1,004f,01ba,0,0000000000003b2d,0,0,000002a8f5bb2148,1f,0,7137,3,0,0,0,0
4949,4949,0,1,7,0,d,4,4,1,016c,0,0,000002a738519fc8,0,01bb,1,1,004e,01ba,0,0000000000003b2d,0,0,000002a8f5bb2150,1f,0,7138,3,0,0,0,0
4950,4950,0,1,9,0,d,4,4,1,016d,0,0,000002a738519fc8,0,01bb,1,1,004d,01ba,0,0000000000003b2d,0,0,000002a8f5bb2158,1f,0,7139,3,0,0,0,0
4951,4951,0,1,4,0,d,4,4,1,016e,0,0,000002a738519fc8,0,01bb,1,1,004c,01ba,0,0000000000003b2d,0,0,000002a8f5bb2160,1f,0,7140,3,0,0,0,0
4952,4952,0,1,7,0,d,4,4,1,016f,0,0,000002a738519fc8,0,01bb,1,1,004b,01ba,0,0000000000003b2d,0,0,000002a8f5bb2168,1f,0,7141,3,0,0,0,0
4953,4953,0,1,9,0,d,4,4,1,0170,0,0,000002a738519fc8,0,01bb,1,1,004a,01ba,0,0000000000003b2d,0,0,000002a8f5bb2170,1f,0,7142,3,0,0,0,0
4954,4954,0,1,8,0,d,4,4,1,0171,0,0,000002a738519fc8,0,01bb,1,1,0049,01ba,0,0000000000003b2d,0,0,000002a8f5bb2178,1f,0,7143,3,0,0,0,0
